"From RF,ET"
0.3133316488728841,0.35820992634777404,DT
0.3140570351072387,-0.03107394368266192,GNB
0.3153096151487964,0.10057910776508189,GNB
0.31580531913987125,0.22930714000749602,DT
0.3171241184770071,0.5126172547561327,DT
0.3175505716346345,0.2283677769552701,DT
0.31775486006509107,0.3726734891402705,DT
0.3188904168534774,-0.03251046443470851,GNB
0.3191451737015287,0.09892424827393409,GNB
0.31936731627068377,0.09882859331495059,GNB
0.31985919517448874,0.24212305120539773,GNB
0.3206760191266675,0.09826548213087055,GNB
0.3217701324652776,-0.033362826683083935,GNB
0.3219297321366814,-0.03340998990452004,GNB
0.322926127944416,0.38038975085478133,GNB
0.32343792755146883,0.25953268368078697,GNB
0.3258869378488946,-0.03457682373910104,GNB
0.3270905816977761,0.31718728160393445,DT
0.328352072828489,0.09497693837757021,GNB
0.3322057643188334,0.09333511234076564,GNB
0.33254110077428733,-0.03652785661784014,GNB
0.3325426440678042,0.22034793727530955,DT
0.3343252117553366,0.09243473150432602,GNB
0.3365262209822137,0.0915016367517491,GNB
0.3389865907841729,0.4113534456409983,DT
0.33982874011356323,0.0901052512372188,GNB
0.3414107293397073,0.08943790730313184,GNB
0.34235456200937453,0.3677672704453011,GNB
0.3424034915996248,0.22985364965214639,GNB
0.3508983859841568,0.08545668474090373,GNB
0.35148739871203644,0.08521070412091086,GNB
0.3519004575853727,0.08503828645943445,GNB
0.3522115382896604,-0.04221537830804106,GNB
0.353505308465532,-0.04258531247631897,GNB
0.3559772221249179,0.32326645695795964,GNB
0.35638013737716256,0.2828957488627132,GNB
0.35820662781266827,0.3983351075006812,DT
0.3600328605970483,0.3234642986214792,DT
0.36312609764328085,-0.04532031911331663,GNB
0.3632680564879575,-0.045360465836668196,GNB
0.36391759806176316,0.08005152726717418,GNB
0.3668929146206998,0.07882557374273419,GNB
0.3711916929155245,0.3941710436492443,DT
0.3725388297881882,0.07650864540511576,GNB
0.373239654204446,0.2895795151093739,DT
0.3755684154005069,0.3464446213535275,GNB
0.3760569019813365,-0.04895234395078313,GNB
0.37915646257852526,-0.049815499624078274,GNB
0.3828657649433602,0.4065938698338012,DT
0.38437386054870387,-0.05126193387884659,GNB
0.3862802980546964,-0.05178843207094047,GNB
0.3866619081438132,0.4606900369762196,DT
0.3884398580807177,0.35565022456769346,DT
0.3909356321006523,0.06904378365793334,GNB
0.39285822636543066,-0.05359672149600969,GNB
0.39321843815435964,0.06812643819289332,GNB
0.39390831605304055,0.33480369877389304,GNB
0.39459507126387505,0.27703720049444736,DT
0.3964849597750431,0.4534222962812408,DT
0.3988214428646462,0.06588316902432828,GNB
0.4001968659152585,-0.055598906574550244,GNB
0.4029544875799813,0.06423595428712858,GNB
0.4030445353105957,0.06420013691522108,GNB
0.4041313786514494,0.18322007312869854,DT
0.4051137529262715,0.32773623050977074,GNB
0.40524961374830726,-0.056968107617927255,GNB
0.405309013237229,-0.05698415853460814,GNB
0.4056647606206365,-0.05708026650679182,GNB
0.4069782629589419,0.19574513181435182,GNB
0.4082684841990117,0.06212742313144359,GNB
0.411685212290577,0.060777240743479566,GNB
0.4117367662718089,0.060756901345462244,GNB
0.4135892295647012,-0.05921134461944427,GNB
0.4165364315525749,-0.059999139221139974,GNB
0.4173487126529163,0.36325160466447426,DT
0.4184200112155532,0.2632112035421779,DT
0.4218152454758727,-0.06140369706833515,GNB
0.4228958319297048,0.05637742835445636,GNB
0.4239662475854964,0.05595974152408878,GNB
0.4242092859640807,-0.06203794529963169,GNB
0.4242555535096052,0.055846923608279364,GNB
0.4295951829471397,-0.06345854931279882,GNB
0.4320829826678922,0.25535974823689206,DT
0.43238759247384184,-0.06419166318392033,GNB
0.4337433188704754,0.1683990455636291,DT
0.4337861127125626,0.05214750397642587,GNB
0.43425055278291586,0.3477217235150592,DT
0.438456577368412,0.349274189210981,DT
0.44027901666048785,-0.0662507964779196,GNB
0.4407829519438663,-0.06638165300427512,GNB
0.4413653108856792,0.2950768785162845,DT
0.4425234108260725,-0.06683300761472916,GNB
0.44264345395029214,0.048739099577078004,GNB
0.44385504850003926,-0.06717772484543283,GNB
0.44584265114636434,0.31884995180239295,DT
0.44680855117060914,0.3752852937514094,DT
0.4480038460034283,-0.06824827509707904,GNB
0.44815132875335173,0.0466339789806281,GNB
0.44929458690161383,0.1916117512868789,GNB
0.4495511214873863,0.04610072801960158,GNB
0.4498389609864123,0.3417771449229198,DT
0.44986267126906315,-0.06872623304037928,GNB
0.45056489100051755,0.16011391471334968,DT
0.4510850741605557,0.0455171837025557,GNB
0.45129337227729105,0.045438008888904036,GNB
0.4555456052217466,-0.0701809723742659,GNB
0.4566605138605705,-0.07046521758727275,GNB
0.4592692479684726,0.0424181561440074,GNB
0.45960770149355457,0.3353648581700871,DT
0.46519991373131975,0.15298361468545774,DT
0.46536915896672876,0.23646176043868666,DT
0.4699286223842762,-0.07381870506441007,GNB
0.47099570231853494,-0.07408605493306031,GNB
0.47446611156420293,-0.07495310721963688,GNB
0.47581449951541266,0.036226976120450005,GNB
0.47592369134776513,-0.07531615763802485,GNB
0.47964850012578053,0.1590820545295919,GNB
0.4799303656805939,0.2493405097878335,GNB
0.4802625403622835,0.03457937000344585,GNB
0.4821174244417017,0.0338944068138356,GNB
0.4839172942846886,0.033230944952541586,GNB
0.48522453768617196,0.03274980572275171,GNB
0.4865283044508142,0.24552573178524106,GNB
0.4887242095435065,-0.0784759969005312,GNB
0.4907207071117593,-0.07896419688815248,GNB
0.4914596341882089,0.24507540748272116,DT
0.49249622328528475,0.030084668188082198,GNB
0.4935953436122569,0.22068598787118243,DT
0.4968894313717927,0.028483768331349635,GNB
0.4982597835699231,0.02798583425435025,GNB
0.500345816982167,0.027229152196711848,GNB
0.5021473095568234,-0.08173395777390535,GNB
0.5041266871322447,0.14712480530121952,GNB
0.5042600999477499,-0.0822415122448556,GNB
0.504347906251712,0.1842650367601194,DT
0.5047738803710438,0.025628147208455854,GNB
0.5057489251638805,0.025276565148919072,GNB
0.5065990846863732,0.02497029543701157,GNB
0.5088130478697988,0.024173945693815257,GNB
0.5089492747303672,0.29925782239796206,DT
0.5098539449716539,-0.08357835611603381,GNB
0.5109147942679066,-0.08383073768114607,GNB
0.5120985841747985,0.3883879045553478,GNB
0.5131423788131422,0.022621851011515037,GNB
0.5139946782121833,0.3293849714335735,DT
0.5187674730926797,-0.08568748795730241,GNB
0.5191976357433102,0.02046243227848732,GNB
0.5201482649014464,-0.0860118773488584,GNB
0.522838769128527,0.01917036925019322,GNB
0.5229376400282149,-0.08666525983765916,GNB
0.5247300221404532,-0.08708374296188653,GNB
0.5249137786813758,0.018436214308733656,GNB
0.5269891604096035,-0.08760967738091763,GNB
0.5287740150974196,0.20133691638234363,DT
0.5287917344376296,-0.0880280970069266,GNB
0.5295297498211049,0.22324552510105267,DT
0.5309421836804076,-0.08852583868923125,GNB
0.532231652410126,0.13363541358328135,GNB
0.5354767290442002,0.014723419995484877,GNB
0.5367177159410924,0.2815275873785247,DT
0.5385575066017835,0.1183180270960662,DT
0.5391086060056134,-0.09040177427890939,GNB
0.5403608262791556,0.013020579030555313,GNB
0.542893882739105,-0.09126357614029512,GNB
0.5463756458563693,0.21144417289307071,GNB
0.547185375431104,-0.09223464564669914,GNB
0.5475512989230724,0.11419053960974135,DT
0.5488642007453285,0.010076952945393458,GNB
0.5491669588597399,0.19027656509408897,DT
0.54987876192014,-0.09284082754016754,GNB
0.5501973588966866,0.29391435486283346,DT
0.5511866000378155,0.11252981795050687,DT
0.552182972769524,0.00893538810515504,GNB
0.5522970669948041,0.30694905106996095,DT
0.5532207823759786,0.2520620471063041,DT
0.5533941080707998,-0.09362817862905382,GNB
0.5592798094361875,-0.09493665302819426,GNB
0.5624795340379605,0.33254462647376615,DT
0.5655334405529502,-0.0963133518712373,GNB
0.5669468198635789,0.003907141522521029,GNB
0.5678643200904743,-0.09682286415480545,GNB
0.5688703497480819,0.26117736152121396,DT
0.5707247285077162,0.002633719367404086,GNB
0.5728544932884037,0.34295598965955354,GNB
0.5729132064929281,0.289707791905256,DT
0.5729234559539866,0.0018950991406894158,GNB
0.5737148534325047,-0.09809299564638585,GNB
0.577182011639002,0.00046978656494489623,GNB
0.5780451581950306,-0.09902494987048993,GNB
0.5782500609037304,-0.09906887531124586,GNB
0.5802265319030716,-0.0005449189924217057,GNB
0.5817141952634135,0.09875775103952955,DT
0.582364842389573,-0.0012554538097586665,GNB
0.5828809286658886,-0.0014266777305705913,GNB
0.5839389871250188,-0.10028212485226251,GNB
0.5839970260445838,-0.0017966161660925017,GNB
0.5844762320409701,-0.1003960687060031,GNB
0.5849521180120443,-0.0021128038994320253,GNB
0.5860932743170925,-0.0024901236571061025,GNB
0.5864316944650894,0.18914549604521147,GNB
0.58703797400768,0.2497600712482403,DT
0.587360094911306,-0.10100582690447912,GNB
0.5902125889158931,0.24777086977157914,DT
0.5902628472816015,-0.10161636391296103,GNB
0.5914577585011664,-0.00425705774400742,GNB
0.5919612571710363,0.16743533852431003,DT
0.592629213035919,-0.10211167857640141,GNB
0.5951634092889673,-0.005471012999366032,GNB
0.5956868064468023,-0.005642038927917481,GNB
0.5969080720150205,-0.006040679607496324,GNB
0.5969554855127799,-0.0060561442192622605,GNB
0.5970154103001467,-0.10302401300030006,GNB
0.5973211550897679,0.10337893495753725,GNB
0.5974501215392768,0.1830825550750398,GNB
0.5978354693420156,-0.006343002088219141,GNB
0.5983341484068052,0.16407646769401119,DT
0.6001187237624147,0.24157473195705903,DT
0.6003412399356243,0.10200882302272485,GNB
0.600804217540533,-0.007308486360925404,GNB
0.6010358916080949,-0.007383682771486599,GNB
0.6026442905171348,-0.00790514326954539,GNB
0.6030270877492152,-0.008029097876440128,GNB
0.6062838620495852,0.21995215731684425,DT
0.606383987231809,-0.0091135861186592,GNB
0.6073063650601112,-0.009410777757287603,GNB
0.6103269883486699,-0.010381621048214829,GNB
0.6109839442613525,-0.10587864894843624,GNB
0.6114752228498249,0.19474509795992967,DT
0.6121781865385099,-0.10611904842386854,GNB
0.6125811495066392,-0.011103708087957243,GNB
0.6130018082264356,-0.011238230845498687,GNB
0.6138222303086133,-0.10644903406999462,GNB
0.6140457497487045,-0.10649381197265739,GNB
0.6149260565043624,-0.011852666544608592,GNB
0.6159650608486877,-0.10687745926464498,GNB
0.6199014450496882,0.08197446962701183,DT
0.6203693988362948,-0.10775203565068758,GNB
0.6208590020829996,-0.013737561013047572,GNB
0.6218604829543076,-0.014054297554817574,GNB
0.6221803175845273,-0.014155363414585564,GNB
0.6224465957484773,-0.014239473338251818,GNB
0.6233825309667081,-0.1083456603531816,GNB
0.6238103462898745,0.09146593716160822,GNB
0.62489999553127,0.22614588733093188,DT
0.6253981473235501,-0.015169810023135444,GNB
0.6257843174666357,0.07943382585101044,DT
0.6268293672381532,0.09012326826360295,GNB
0.6281897658938227,0.2528922864233034,DT
0.6283688277917706,-0.016102498202439475,GNB
0.6285348588220868,0.19319947363316559,GNB
0.6294671806433416,0.30072692356787134,GNB
0.6297318700337532,0.16549466723164996,GNB
0.6312821075441679,-0.1098835610639124,GNB
0.6336730338418587,0.07604610469688511,DT
0.6351092980876668,-0.11061890331182644,GNB
0.6352093155385947,-0.018236009097806316,GNB
0.6362904049353714,-0.01857137368374473,GNB
0.636600437028629,-0.11090365894583054,GNB
0.6377618338164615,0.07429893663504172,DT
0.6385795652272734,-0.019279840322509845,GNB
0.6388507819785579,0.22939380917233232,GNB
0.6389346404243131,-0.11134742742250658,GNB
0.639141165533543,0.16041750247773434,GNB
0.6400675122567672,-0.11156192678899335,GNB
0.64016826932662,-0.019770199078785078,GNB
0.6416200613584695,0.1415563120183989,DT
0.6418215583682433,-0.11189290235447624,GNB
0.6422974840298294,0.11517563658159458,DT
0.6440207456199031,0.1842869876622818,GNB
0.6444449967207606,-0.021084793787541467,GNB
0.6447415045596041,0.08222173606049266,GNB
0.6450772990151785,-0.1125035459929229,GNB
0.6452181017626335,-0.021321583608662653,GNB
0.6464570884386276,0.08147081189744632,GNB
0.6484787506138584,-0.11313634491578928,GNB
0.6510089868943844,-0.023086892583450314,GNB
0.6512207702531096,-0.11364257247092424,GNB
0.6516135956243996,-0.1137148085625137,GNB
0.6518960573525145,-0.1137667054461835,GNB
0.6526307330491712,-0.023578612000257126,GNB
0.6553304347784723,0.07760348405972184,GNB
0.6569184567992256,-0.024873006918142093,GNB
0.6570406123923089,-0.11470534396232956,GNB
0.6586103648193504,-0.025381492281800644,GNB
0.6589930653573832,0.18502881941032667,DT
0.6612421407733282,0.23394277629409732,DT
0.6612818088421122,-0.026181726153752694,GNB
0.6613852249938066,-0.026212639293797357,GNB
0.6614073180551159,0.06431403338370989,DT
0.6616860877405327,-0.026302545393536714,GNB
0.663791424394621,-0.11591785395644116,GNB
0.6669802640234086,-0.027877798790901243,GNB
0.667158704397212,0.061916625158913385,DT
0.6674606247156458,0.16318540699921746,DT
0.6679983391716845,0.20280130754187897,DT
0.6680692847829612,-0.11667469031578193,GNB
0.6681813412413691,-0.028233372372982846,GNB
0.6686660626228793,0.10263065805722205,DT
0.6695920509471337,-0.028650150000608554,GNB
0.6701705354392827,0.19821206343578923,DT
0.6702628297119467,-0.028847998034507216,GNB
0.6704403249205453,-0.028900315534929444,GNB
0.6727084550910736,0.2079274537068101,GNB
0.6752824738890116,-0.11793014462112772,GNB
0.6755582660223185,-0.03040247856181666,GNB
0.6769657072377486,-0.03081340154295309,GNB
0.677698377438879,-0.11834471561055682,GNB
0.6785272864276697,-0.11848626335233614,GNB
0.6798717409364968,-0.03165886479963975,GNB
0.6801156273855494,-0.03172963514602778,GNB
0.6840129702109068,-0.11941397885309812,GNB
0.6860454817267101,-0.033441471394249356,GNB
0.6860454979338648,-0.033441476049498764,GNB
0.6867835469147276,-0.03365333511948809,GNB
0.6868574376911005,0.06409355638179426,GNB
0.6873471098625737,-0.11997005583485776,GNB
0.6874740015204444,-0.03385128934656234,GNB
0.6877880469794717,0.1345263434121995,GNB
0.6887339382296611,-0.034211908273181546,GNB
0.6892564724752639,-0.1202858162621645,GNB
0.6915551546516858,-0.03501653956277462,GNB
0.6916888672295034,-0.12068520615315625,GNB
0.6941574880042407,-0.035755215603167856,GNB
0.6949288004755049,0.14795738781250123,DT
0.6951883923883134,-0.12125411554785837,GNB
0.696663209476752,-0.03646323984461419,GNB
0.6979775694539472,-0.12170266822994169,GNB
0.6992263509579915,-0.03718418284860048,GNB
0.6994341750627828,-0.03724249076111208,GNB
0.6994720239500272,0.1910574161004457,GNB
0.7002333851526469,-0.12206224177087888,GNB
0.7032220534284406,-0.12253416417732055,GNB
0.7039388413876,-0.12264658406589712,GNB
0.7045882649635411,0.10973294012069523,DT
0.7052610206947758,-0.12285317143714591,GNB
0.7054815273423726,-0.122887526169282,GNB
0.7055113849583818,-0.03893765354533907,GNB
0.7064943543786358,-0.03921002945761276,GNB
0.7071791587251697,-0.12315106406183807,GNB
0.7073360231599013,0.24664898471950336,DT
0.7079407843358587,-0.03960990129773545,GNB
0.708930591691171,-0.03988289922704025,GNB
0.7096241273416863,-0.04007387232422366,GNB
0.7116650878421015,0.1275323758424226,DT
0.7141396361655746,0.04281619004443149,DT
0.7142069409286553,-0.04132932354933527,GNB
0.7161229777185096,-0.041850849818272806,GNB
0.7163750790264223,-0.041919320186298514,GNB
0.7167245187528237,-0.042014170000762574,GNB
0.7178542744504259,-0.04232036564026598,GNB
0.7195402602758596,-0.042776007539301886,GNB
0.7196759941249528,-0.1250380340870204,GNB
0.7199830934652729,-0.0428954234965484,GNB
0.7201089007790148,-0.12510168875857075,GNB
0.7205544920262206,-0.04304934792510384,GNB
0.7211569364549131,0.12252533408419275,DT
0.72268276617777,0.10080310153072658,DT
0.7227644154773922,0.04916961889120108,GNB
0.7228971198501786,-0.04367850534324691,GNB
0.7233736431118891,0.04892090679441563,GNB
0.7260786228350513,-0.12596741991677085,GNB
0.726304101045784,-0.12599967328556805,GNB
0.7271077823857511,0.13033445070204974,DT
0.7286572742821793,-0.12633431779757842,GNB
0.7295911869954945,0.18866503530016598,DT
0.7315152144310848,-0.12673588124802493,GNB
0.7324836105563758,-0.046220688531066645,GNB
0.733671227865867,-0.046531927144171314,GNB
0.7343237841999547,0.04447741878716782,GNB
0.7345259804873394,-0.04675541894987667,GNB
0.7351742252174234,-0.12724209395665143,GNB
0.7371660151839275,-0.1275138637356158,GNB
0.739642960316832,-0.12784805130742616,GNB
0.7415151360741319,-0.0485665430488772,GNB
0.742145367456199,0.04133525056169496,GNB
0.7435233732937746,-0.049081483050390284,GNB
0.7482824442692835,0.19935147898688488,DT
0.7495615317631974,0.10768196120583584,DT
0.7542556549747799,-0.12973130287216383,GNB
0.7546803384219262,-0.12978370304044784,GNB
0.7562997817350634,0.13204612152014872,DT
0.7563375050122627,-0.052307813728070696,GNB
0.7568861398227753,0.11423932017588578,DT
0.757352430956551,-0.13011027831628785,GNB
0.7575593762460975,-0.05260995258038681,GNB
0.7576427221587692,0.15464833024037583,GNB
0.757908574514861,0.035086479575132445,GNB
0.7592081493094771,-0.1303338752409975,GNB
0.7599389205465568,-0.05319553063879523,GNB
0.7610175056289408,0.024697896308370493,DT
0.7617689753214104,-0.13063805863519262,GNB
0.7621316077537397,-0.05373178770571008,GNB
0.7636429008954873,-0.13085739654004114,GNB
0.7637192406913016,0.1105757339564899,DT
0.7656046032750534,0.1429865497289875,DT
0.7665277360811427,0.14242623585577163,DT
0.7671127768338555,0.11523226459758407,GNB
0.7703612447364472,0.07777114946348584,DT
0.7711332831989515,-0.055898941206169006,GNB
0.7718816062913411,-0.13178825211045886,GNB
0.7725168405390226,-0.05622702352411535,GNB
0.7733664060355894,-0.13195007468044584,GNB
0.7734761589108392,-0.05645370643849934,GNB
0.7741548151307758,0.1592414036805403,DT
0.7767638461190722,-0.13231333619169738,GNB
0.7767923860410919,-0.05723221800379452,GNB
0.7782417633156209,-0.13246827051381627,GNB
0.7785425186131212,0.10898396978100044,GNB
0.779317692884538,-0.057819681000171874,GNB
0.7809695057131472,-0.05820139323524853,GNB
0.7810790907132956,-0.13276038087025266,GNB
0.7814672237775626,0.13982062842809095,GNB
0.7816462475451473,-0.1328179208415582,GNB
0.7816630802872129,0.025895110498978857,GNB
0.7821283379074928,-0.05846796812777155,GNB
0.7825827831949592,-0.13291230942760046,GNB
0.7834449632113962,-0.05876961468877073,GNB
0.7839050341518549,0.12930823981865747,DT
0.7847900786597779,-0.13313166059859538,GNB
0.7856036964446813,0.09891937803626338,DT
0.7865647665386024,0.1858223261632208,DT
0.7876779379465365,-0.059730454206212924,GNB
0.7879412875972387,0.08321925003529362,GNB
0.7881761902812738,-0.13345954195103715,GNB
0.7890946622538,0.014364872467682144,DT
0.7900661192860685,0.12816858997812097,DT
0.7905693209659592,0.022523951545788123,GNB
0.7906747575387298,0.013796270733821281,DT
0.7908462534714245,0.06811550293656365,DT
0.7913290987047688,-0.13375527607069615,GNB
0.7918435926185967,0.13337462505491193,GNB
0.792095572404798,-0.133825751827661,GNB
0.792344725966692,-0.0607735931945943,GNB
0.7948884318517201,-0.06133486098059959,GNB
0.795984264859498,-0.061575038350835554,GNB
0.7972807646842067,0.020012348105070576,GNB
0.7977546538408782,-0.13432854868877198,GNB
0.7979891473110858,-0.13434870553433242,GNB
0.7984571038867874,0.019574755062019333,GNB
0.7994654608661279,-0.06233146128689382,GNB
0.8032546701513517,0.009322124615109173,DT
0.8045306677229196,0.07500884887966419,GNB
0.8054443310633151,-0.0636067593834343,GNB
0.8069116557645006,-0.0639150223456354,GNB
0.8075991202458463,-0.06405879670461423,GNB
0.8090185988638043,-0.0643543358863583,GNB
0.8098710624501935,-0.13529637944242667,GNB
0.8102961062231379,-0.06461877601905297,GNB
0.8117412576464873,-0.06491614183422778,GNB
0.8119423671318924,0.025378721412499194,GNB
0.8127370852045652,0.09046742111183692,GNB
0.8130075522773073,0.02496753329505219,GNB
0.8141252853078831,-0.1355990796977954,GNB
0.8149138706839407,-0.13565297592393621,GNB
0.8162631483597045,-0.06583420989486266,GNB
0.8164060985544754,-0.0658629219218907,GNB
0.8169065692112297,0.07041597252292198,DT
0.8172126120818966,-0.066024551206745,GNB
0.8172214735598682,-0.06602632366996541,GNB
0.8177381927121374,-0.0661295482832106,GNB
0.8200193024241079,-0.13598470066314905,GNB
0.8208686310786487,-0.0667494413149422,GNB
0.8211703233868184,0.1465371541860716,DT
0.8212953197745136,-0.06683319976680824,GNB
0.8221244041609903,0.03458595298796541,DT
0.823420863850449,-0.13618874775033363,GNB
0.8235951549300286,-0.06728157293390702,GNB
0.824313647789419,-0.1362399958815207,GNB
0.8256030633681412,-0.06766872979784422,GNB
0.8261646989235001,0.12486015984713894,DT
0.8261682291957433,-0.06777697026854823,GNB
0.8267362679691324,0.15433082612547566,DT
0.8267683157762451,0.05157984625117207,DT
0.8274709616199291,0.00904805899284411,GNB
0.8275055261393501,0.009035843519415221,GNB
0.8300220422947604,-0.06850632722782901,GNB
0.8307158959089768,-0.13657854457399365,GNB
