""
0.5777229169238633,0.07018538355571347,DT
0.5861545839156062,0.083255727307595,DT
0.5862138007736585,0.08839308375240129,DT
0.5890722261520159,0.08735291790482302,DT
0.5900550393227948,0.07079230689436167,DT
0.5939682542115088,0.08557692644310422,DT
0.59401521038971,0.08505691987711272,DT
0.6000269158799758,0.06739487178531367,DT
0.6001554352391494,0.08284381280750508,DT
0.6022581018000284,0.0825861418153846,DT
0.6023229852320764,0.07801359082104331,DT
0.6029438175437458,0.08184252111984924,DT
0.6040326379731011,0.07740965386010812,DT
0.6047703089892327,0.06578955303809453,DT
0.606829144390209,0.06560527770994273,DT
0.6086811947278045,0.08028295310688649,DT
0.6086881720595329,0.07978709328491995,DT
0.6117855086406958,0.058788185094523326,DT
0.6131221222118037,0.07820731943417025,DT
0.6157918797896074,0.07278640042837825,DT
0.6160332821303072,0.07717331596977461,DT
0.6169475785817062,0.07684909732587875,DT
0.617947860869639,0.07649467594894677,DT
0.6186765776212029,0.05652651387838259,DT
0.6197064870540487,0.07142347849482666,DT
0.619766487727444,0.07633710370681301,DT
0.6227176840440031,0.07480878089283038,DT
0.623192031177787,0.05555651819401586,DT
0.6268269837733251,0.07384320478600248,DT
0.6279661853924225,0.05853601525143626,DT
0.62944623908428,0.0729218748502426,DT
0.6304936898053406,0.07207512659093784,DT
0.6305475864339076,0.05768226835075185,DT
0.630988436708559,0.05704285685257937,DT
0.6314361564477743,0.05689536727245725,DT
0.6317569617158558,0.07163275927303725,DT
0.6324422819450471,0.07139298022672569,DT
0.6325581998767695,0.07182994484430472,DT
0.6326435625728928,0.07132258361233101,DT
0.6326691805626112,0.051980394972024446,DT
0.6327742833798767,0.05694752556298621,DT
0.6345580146525122,0.055868720323913657,DT
0.6357639028915163,0.07070820799261113,DT
0.6359574055893941,0.07016536704795118,DT
0.636868151838873,0.0556007771252961,DT
0.6383893652180138,0.0693182480064608,DT
0.6391537721047451,0.06952544423772777,DT
0.6398443646737602,0.049673521713620494,DT
0.6409359180717068,0.04932403609137781,DT
0.6415396561870342,0.06869509394825957,DT
0.6416061194266793,0.06867198802113728,DT
0.6417420198284196,0.06862474650969497,DT
0.6417671724120987,0.05399617874656959,DT
0.6433014496385348,0.06761277075509775,DT
0.6445912614793246,0.05307468336530963,DT
0.6446533587306679,0.06714469137368029,DT
0.6451332342584409,0.06697867693263337,DT
0.6452637618667718,0.05285562538547561,DT
0.6461338814647739,0.05208905620844939,DT
0.6463181272779512,0.06703732537136042,DT
0.6464207003722163,0.0665336255729988,DT
0.6466519589806895,0.06692177413433809,DT
0.6468908448926609,0.06637123377052623,DT
0.6469373950018318,0.05231109402125966,DT
0.646959091169445,0.06681549497966588,DT
0.646993036189319,0.06633594510285579,DT
0.6470977931229951,0.06201870944835319,DT
0.6480647517339055,0.06169096612795477,DT
0.6484921400764222,0.05180605345479261,DT
0.6490379591049683,0.05162893582051076,DT
0.649413185926237,0.05150723105433963,DT
0.6495634499562511,0.06591546291929307,DT
0.6496734772730502,0.06587748517927128,DT
0.6511420797408498,0.06537093246064596,DT
0.6511686587601874,0.06489678950024624,DT
0.6516368979120796,0.06520040980104558,DT
0.6518675609917608,0.06465643743695992,DT
0.6520074630906889,0.045801154030613134,DT
0.6520579259605195,0.06459099738355367,DT
0.6524481254304524,0.0500455610923084,DT
0.6524649906337323,0.06491520537752515,DT
0.6528309908231391,0.06054801967273016,DT
0.6531848714651652,0.06466744366505328,DT
0.6537652424571512,0.05976480832892994,DT
0.653799676978638,0.06445597351256327,DT
0.6538640840662947,0.04958908805454121,DT
0.6546005224118763,0.05948343451806326,DT
0.6547227925553321,0.059909207293805444,DT
0.6555042952550121,0.06387026469510237,DT
0.6559137623062471,0.0632679440234668,DT
0.6566423242719369,0.06347974156261971,DT
0.6567674516434548,0.06297564576268389,DT
0.6568323159845051,0.06341458392587263,DT
0.6575417591424673,0.05849440512029247,DT
0.6577554834176111,0.058422644598976614,DT
0.6594072888356196,0.0625326118946461,DT
0.6594407751401252,0.06252115595675534,DT
0.660102421544573,0.048059414436194325,DT
0.660193786823799,0.061804787964117924,DT
0.6603845117874869,0.06219844073716896,DT
0.6616806610350797,0.042756233748471706,DT
0.6626947558989834,0.046757092165716996,DT
